id,console-name,product-name,loose-price,cib-price,new-price,retail-loose-buy,retail-loose-sell,retail-cib-buy,retail-cib-sell,gamestop-price,gamestop-trade-price,upc
35420,Amiibo,Captain Falcon,$12.89 ,,$15.43 ,$2.80 ,$13.99 ,$3.40 ,$16.99 ,,,45496891855
37494,Amiibo,Celeste,$5.66 ,,$7.37 ,$1.18 ,$5.89 ,$1.60 ,$7.99 ,,,
35593,Amiibo,Charizard,$13.40 ,,$17.99 ,$2.80 ,$13.99 ,$3.40 ,$16.99 ,,,45496892111
36099,Amiibo,Chibi-Robo,$3.25 ,,$4.12 ,,$3.39 ,$1.00 ,$4.99 ,,,
45139,Amiibo,Chrom,$15.50 ,,$16.29 ,$3.20 ,$15.99 ,$3.80 ,$18.99 ,,,
38605,Amiibo,Cloud,$17.02 ,,$20.34 ,$3.60 ,$17.99 ,$6.60 ,$21.99 ,,,
38606,Amiibo,Cloud - Player 2,$26.05 ,,$29.99 ,$8.10 ,$26.99 ,$9.60 ,$31.99 ,,,
38607,Amiibo,Corrin,$8.75 ,,$10.96 ,$1.84 ,$9.19 ,$2.40 ,$11.99 ,,,
38608,Amiibo,Corrin - Player 2,$45.01 ,,$59.58 ,$18.80 ,$46.99 ,$22.00 ,$54.99 ,,,
37485,Amiibo,Cyrus,$5.80 ,,$19.75 ,$1.22 ,$6.09 ,$1.60 ,$7.99 ,,,
37515,Amiibo,Daisy,$8.50 ,,$10.23 ,$1.78 ,$8.89 ,$2.20 ,$10.99 ,,,
35864,Amiibo,Dark Pit,$12.25 ,,$12.79 ,$2.60 ,$12.99 ,$3.20 ,$15.99 ,,,
40510,Amiibo,Daruk,$19.16 ,,$26.85 ,$4.00 ,$19.99 ,$7.20 ,$23.99 ,,,
45749,Amiibo,Detective Pikachu,$20.12 ,,$23.03 ,$6.30 ,$20.99 ,$7.50 ,$24.99 ,,,45496893514
35421,Amiibo,Diddy Kong,$12.00 ,,$14.40 ,$2.60 ,$12.99 ,$3.20 ,$15.99 ,,,45496891824
37516,Amiibo,Diddy Kong - Mario Series,$24.98 ,,$32.47 ,$7.80 ,$25.99 ,$9.30 ,$30.99 ,,,45496893033
37486,Amiibo,Digby,$4.99 ,,$8.37 ,$1.04 ,$5.19 ,$1.40 ,$6.99 ,,,
35422,Amiibo,Donkey Kong,$15.48 ,,$22.45 ,$3.20 ,$15.99 ,$3.80 ,$18.99 ,,,45496891725
38594,Amiibo,Donkey Kong - Dark Turbo Charge,$19.75 ,,$25.69 ,$6.30 ,$20.99 ,$7.50 ,$24.99 ,,,
37517,Amiibo,Donkey Kong - Mario Series,$15.56 ,,$20.23 ,$3.20 ,$15.99 ,$3.80 ,$18.99 ,,,
38595,Amiibo,Donkey Kong - Turbo Charge,$6.83 ,,$8.88 ,$1.44 ,$7.19 ,$1.80 ,$8.99 ,,,
36061,Amiibo,Dr. Mario,$8.52 ,,$12.20 ,$1.80 ,$8.99 ,$2.20 ,$10.99 ,,,
36194,Amiibo,Duck Hunt,$7.64 ,,$17.06 ,$1.60 ,$7.99 ,$2.00 ,$9.99 ,,,
36336,Amiibo,Falco,$8.00 ,,$8.84 ,$1.68 ,$8.39 ,$2.20 ,$10.99 ,,,45496892340
37524,Amiibo,Fire Emblem 2 Pack,$21.34 ,,$35.99 ,$6.60 ,$21.99 ,$7.80 ,$25.99 ,,,
35423,Amiibo,Fox,$7.66 ,,$9.50 ,$1.60 ,$7.99 ,$2.00 ,$9.99 ,,,45496891749
36063,Amiibo,Ganondorf,$18.90 ,,$25.49 ,$4.00 ,$19.99 ,$7.20 ,$23.99 ,,,
38617,Amiibo,Goomba,$15.50 ,,$20.48 ,$3.20 ,$15.99 ,$3.80 ,$18.99 ,,,
35688,Amiibo,Greninja,$9.75 ,,$13.55 ,$2.00 ,$9.99 ,$2.40 ,$11.99 ,,,
37394,Amiibo,Guardian,$22.23 ,,$27.35 ,$6.90 ,$22.99 ,$8.10 ,$26.99 ,,,45496893095
35424,Amiibo,Ike,$20.95 ,,$26.93 ,$6.60 ,$21.99 ,$7.80 ,$25.99 ,,,45496891923
35689,Amiibo,Inkling Boy,$10.13 ,,$13.47 ,$2.20 ,$10.99 ,$2.80 ,$13.99 ,,,45496892166
38597,Amiibo,Inkling Boy - Neon Green,$23.00 ,,$26.97 ,$7.20 ,$23.99 ,$8.70 ,$28.99 ,,,
37510,Amiibo,Inkling Boy - Purple,$13.77 ,,$17.90 ,$2.80 ,$13.99 ,$3.40 ,$16.99 ,,,
35690,Amiibo,Inkling Girl,$11.07 ,,$16.76 ,$2.40 ,$11.99 ,$3.00 ,$14.99 ,,,45496892173
37511,Amiibo,Inkling Girl - Green,$13.50 ,,$17.92 ,$2.80 ,$13.99 ,$3.40 ,$16.99 ,,,
38598,Amiibo,Inkling Girl - Neon Pink,$22.00 ,,$27.85 ,$6.90 ,$22.99 ,$8.10 ,$26.99 ,,,
35691,Amiibo,Inkling Squid,$19.39 ,,$21.50 ,$4.00 ,$19.99 ,$7.20 ,$23.99 ,,,
38596,Amiibo,Inkling Squid - Neon Purple,$18.16 ,,$26.64 ,$3.80 ,$18.99 ,$6.90 ,$22.99 ,,,
37512,Amiibo,Inkling Squid - Orange,$12.84 ,,$36.11 ,$2.60 ,$12.99 ,$3.20 ,$15.99 ,,,
37488,Amiibo,Isabelle - Summer Outfit,$14.89 ,,$15.00 ,$3.20 ,$15.99 ,$3.80 ,$18.99 ,,,
37487,Amiibo,Isabelle - Winter Outfit,$4.51 ,,$11.05 ,$0.94 ,$4.69 ,$1.20 ,$5.99 ,,,
35692,Amiibo,Jigglypuff,$9.31 ,,$10.95 ,$1.96 ,$9.79 ,$2.40 ,$11.99 ,,,
37489,Amiibo,K.K.,$12.64 ,,$16.43 ,$2.60 ,$12.99 ,$3.20 ,$15.99 ,,,
37503,Amiibo,Kapp'n,$4.04 ,,$7.71 ,$0.84 ,$4.19 ,$1.20 ,$5.99 ,,,
37493,Amiibo,Kicks,$5.00 ,,$6.67 ,$1.06 ,$5.29 ,$1.40 ,$6.99 ,,,
35425,Amiibo,King Dedede,$13.50 ,,$20.38 ,$2.80 ,$13.99 ,$3.40 ,$16.99 ,,,45496891961
37504,Amiibo,King Dedede - Kirby Series,$9.50 ,,$10.38 ,$2.00 ,$9.99 ,$2.40 ,$11.99 ,,,45496892890
35426,Amiibo,Kirby,$15.07 ,,$23.04 ,$3.20 ,$15.99 ,$3.80 ,$18.99 ,,,45496891718
37506,Amiibo,Kirby - Star,$12.04 ,,$16.11 ,$2.60 ,$12.99 ,$3.20 ,$15.99 ,,,
38616,Amiibo,Koopa Troopa,$13.49 ,,$15.50 ,$2.80 ,$13.99 ,$3.40 ,$16.99 ,,,
35427,Amiibo,Link,$17.81 ,,$26.99 ,$3.80 ,$18.99 ,$6.90 ,$22.99 ,,,45496891701
37484,Amiibo,Link - 8 Bit,$11.49 ,,$14.86 ,$2.40 ,$11.99 ,$3.00 ,$14.99 ,,,45496893088
37397,Amiibo,Link - Archer,$13.84 ,,$16.49 ,$3.00 ,$14.99 ,$3.60 ,$17.99 ,,,45496893149
38603,Amiibo,Link - Majora's Mask,$21.61 ,,$28.97 ,$6.90 ,$22.99 ,$8.10 ,$26.99 ,,,
37521,Amiibo,Link - Ocarina,$23.99 ,,$31.29 ,$7.50 ,$24.99 ,$9.00 ,$29.99 ,,,
37396,Amiibo,Link - Rider,$12.82 ,,$16.31 ,$2.60 ,$12.99 ,$3.20 ,$15.99 ,,,45496893156
38601,Amiibo,Link - Skyward Sword,$31.91 ,,$45.50 ,$10.20 ,$33.99 ,$16.00 ,$39.99 ,,,
35439,Amiibo,Link - Toon,$15.00 ,,$19.55 ,$3.20 ,$15.99 ,$3.80 ,$18.99 ,,,45496891893
50111,Amiibo,Link - Toon Wind Waker,$16.15 ,,$21.00 ,$3.40 ,$16.99 ,$6.30 ,$20.99 ,,,
38602,Amiibo,Link - Twilight Princess,$49.89 ,,$64.85 ,$20.80 ,$51.99 ,$24.40 ,$60.99 ,,,
39978,Amiibo,Link - Wind Waker,$21.32 ,,$21.50 ,$6.60 ,$21.99 ,$7.80 ,$25.99 ,,,
37395,Amiibo,Link - Wolf,$16.02 ,,$23.85 ,$3.40 ,$16.99 ,$6.30 ,$20.99 ,,,45496892845
35428,Amiibo,Little Mac,$13.25 ,,$13.42 ,$2.80 ,$13.99 ,$3.40 ,$16.99 ,,,45496891831
36333,Amiibo,Lottie,$3.33 ,,$3.48 ,,$3.49 ,$1.00 ,$4.99 ,,,
35443,Amiibo,Lucario,$13.28 ,,$17.82 ,$2.80 ,$13.99 ,$3.40 ,$16.99 ,,,
37495,Amiibo,Lucas,$5.58 ,,$5.77 ,$1.18 ,$5.89 ,$1.60 ,$7.99 ,,,
35594,Amiibo,Lucina,$10.00 ,,$14.73 ,$2.20 ,$10.99 ,$2.80 ,$13.99 ,,,45496892098
35429,Amiibo,Luigi,$14.74 ,,$20.87 ,$3.00 ,$14.99 ,$3.60 ,$17.99 ,,,45496891800
35585,Amiibo,Luigi - Super Mario,$20.28 ,,$24.99 ,$6.30 ,$20.99 ,$7.50 ,$24.99 ,,,45496892012
36334,Amiibo,Mabel,$3.79 ,,$3.79 ,$0.80 ,$3.99 ,$1.20 ,$5.99 ,,,
37509,Amiibo,Marie,$22.87 ,,$36.87 ,$7.20 ,$23.99 ,$8.70 ,$28.99 ,,,
35430,Amiibo,Mario,$11.53 ,,$13.50 ,$2.40 ,$11.99 ,$3.00 ,$14.99 ,,,45496891657
36065,Amiibo,"Mario - 30th, Classic",$10.29 ,,$11.95 ,$2.20 ,$10.99 ,$2.80 ,$13.99 ,,,
36066,Amiibo,"Mario - 30th, Modern",$13.08 ,,$15.44 ,$2.80 ,$13.99 ,$3.40 ,$16.99 ,,,
35583,Amiibo,Mario - Gold,$29.04 ,,$39.87 ,$9.00 ,$29.99 ,$10.50 ,$34.99 ,,,
35804,Amiibo,Mario - Silver,$15.18 ,,$21.45 ,$3.20 ,$15.99 ,$3.80 ,$18.99 ,,,45496892067
35584,Amiibo,Mario - Super Mario,$12.00 ,,$25.48 ,$2.60 ,$12.99 ,$3.20 ,$15.99 ,,,45496891992
38613,Amiibo,Mario - Wedding,$15.50 ,,$16.90 ,$3.20 ,$15.99 ,$3.80 ,$18.99 ,,,
39974,Amiibo,Mario Odyssey Wedding 3 Pack,$49.00 ,,$53.00 ,$20.40 ,$50.99 ,$24.00 ,$59.99 ,,,45496893507
35432,Amiibo,Marth,$14.13 ,,$23.09 ,$3.00 ,$14.99 ,$3.60 ,$17.99 ,,,45496891664
35433,Amiibo,Mega Man,$12.08 ,,$18.63 ,$2.60 ,$12.99 ,$3.20 ,$15.99 ,,,45496891978
38604,Amiibo,Mega Man - Gold,$52.00 ,,$69.99 ,$22.00 ,$54.99 ,$25.60 ,$63.99 ,,,
35445,Amiibo,Meta Knight,$12.02 ,,$19.50 ,$2.60 ,$12.99 ,$3.20 ,$15.99 ,,,
37507,Amiibo,Meta Knight - Kirby Series,$17.00 ,,$22.12 ,$3.60 ,$17.99 ,$6.60 ,$21.99 ,,,
38612,Amiibo,Metroid 2 Pack,$27.83 ,,$42.66 ,$8.70 ,$28.99 ,$10.20 ,$33.99 ,,,
36335,Amiibo,Mewtwo,$9.97 ,,$15.38 ,$2.00 ,$9.99 ,$2.40 ,$11.99 ,,,
36337,Amiibo,Mii 3 Pack,$19.25 ,,$21.76 ,$4.00 ,$19.99 ,$7.20 ,$23.99 ,,,
40513,Amiibo,Mipha,$19.87 ,,$25.78 ,$6.30 ,$20.99 ,$7.50 ,$24.99 ,,,
36195,Amiibo,Mr. Game & Watch,$10.00 ,,$13.77 ,$2.20 ,$10.99 ,$2.80 ,$13.99 ,,,
35590,Amiibo,Ness,$7.73 ,,$10.59 ,$1.62 ,$8.09 ,$2.00 ,$9.99 ,,,
36062,Amiibo,Olimar,$7.91 ,,$12.49 ,$1.66 ,$8.29 ,$2.20 ,$10.99 ,,,
35591,Amiibo,Pac-Man,$14.00 ,,$16.49 ,$3.00 ,$14.99 ,$3.60 ,$17.99 ,,,45496892128
35868,Amiibo,Palutena,$4.99 ,,$6.67 ,$1.04 ,$5.19 ,$1.40 ,$6.99 ,,,
35417,Amiibo,Peach,$10.00 ,,$17.24 ,$2.20 ,$10.99 ,$2.80 ,$13.99 ,,,45496891688
35448,Amiibo,Peach - No Legs,$41.00 ,,$152.00 ,$17.20 ,$42.99 ,$20.00 ,$49.99 ,,,
35586,Amiibo,Peach - Super Mario,$12.95 ,,$13.60 ,$2.80 ,$13.99 ,$3.40 ,$16.99 ,,,45496892005
38614,Amiibo,Peach - Wedding,$15.25 ,,$21.89 ,$3.20 ,$15.99 ,$3.80 ,$18.99 ,,,
49644,Amiibo,Pearl & Marina 2 Pack,$44.98 ,,$44.99 ,$18.80 ,$46.99 ,$22.00 ,$54.99 ,,,45496893521
35434,Amiibo,Pikachu,$10.00 ,,$14.49 ,$2.20 ,$10.99 ,$2.80 ,$13.99 ,,,45496891671
38611,Amiibo,Pikmin,$15.07 ,,$19.49 ,$3.20 ,$15.99 ,$3.80 ,$18.99 ,,,
35435,Amiibo,Pit,$7.93 ,,$9.64 ,$1.66 ,$8.29 ,$2.20 ,$10.99 ,,,45496891787
37522,Amiibo,Poochy,$39.92 ,,$57.80 ,$16.80 ,$41.99 ,$19.60 ,$48.99 ,,,
35418,Amiibo,Princess Zelda,$19.92 ,,$22.83 ,$6.30 ,$20.99 ,$7.50 ,$24.99 ,,,45496891794
37498,Amiibo,ROB,$8.00 ,,$12.15 ,$1.68 ,$8.39 ,$2.20 ,$10.99 ,,,
37499,Amiibo,ROB - Famicom,$8.95 ,,$9.99 ,$1.88 ,$9.39 ,$2.40 ,$11.99 ,,,45496892708
37490,Amiibo,Reese,$4.09 ,,$8.25 ,$0.86 ,$4.29 ,$1.20 ,$5.99 ,,,
37496,Amiibo,Resetti,$3.31 ,,$4.69 ,,$3.49 ,$1.00 ,$4.99 ,,,
36104,Amiibo,Retro 3 Pack,$15.00 ,,$24.29 ,$3.20 ,$15.99 ,$3.80 ,$18.99 ,,,45496892449
40512,Amiibo,Revali,$19.37 ,,$23.49 ,$4.00 ,$19.99 ,$7.20 ,$23.99 ,,,
35595,Amiibo,Robin,$11.06 ,,$15.43 ,$2.40 ,$11.99 ,$3.00 ,$14.99 ,,,45496892081
35444,Amiibo,Rosalina,$22.70 ,,$25.53 ,$7.20 ,$23.99 ,$8.70 ,$28.99 ,,,
37513,Amiibo,Rosalina - Super Mario,$17.68 ,,$24.45 ,$3.80 ,$18.99 ,$6.90 ,$22.99 ,,,
37502,Amiibo,Rover,$6.43 ,,$8.40 ,$1.36 ,$6.79 ,$1.80 ,$8.99 ,,,
37501,Amiibo,Roy,$11.52 ,,$14.48 ,$2.40 ,$11.99 ,$3.00 ,$14.99 ,,,
37500,Amiibo,Ryu,$8.00 ,,$9.41 ,$1.68 ,$8.39 ,$2.20 ,$10.99 ,,,
35436,Amiibo,Samus,$9.99 ,,$14.72 ,$2.00 ,$9.99 ,$2.40 ,$11.99 ,,,45496891756
35449,Amiibo,Samus - Two Cannons,$384.63 ,,$500.00 ,$161.60 ,$403.99 ,$186.40 ,$465.99 ,,,
36064,Amiibo,Samus - Zero Suit,$7.50 ,,$11.97 ,$1.58 ,$7.89 ,$2.00 ,$9.99 ,,,
35437,Amiibo,Sheik,$19.02 ,,$26.00 ,$4.00 ,$19.99 ,$7.20 ,$23.99 ,,,45496891909
37491,Amiibo,Shovel Knight,$16.09 ,,$21.63 ,$3.40 ,$16.99 ,$6.30 ,$20.99 ,,,
35446,Amiibo,Shulk,$10.85 ,,$15.00 ,$2.20 ,$10.99 ,$2.80 ,$13.99 ,,,
35438,Amiibo,Sonic,$10.94 ,,$19.97 ,$2.20 ,$10.99 ,$2.80 ,$13.99 ,,,45496891985
38599,Amiibo,Splatoon 3 Pack,$26.49 ,,$39.90 ,$8.40 ,$27.99 ,$9.90 ,$32.99 ,,,
45140,Amiibo,Tiki,$14.28 ,,$16.92 ,$3.00 ,$14.99 ,$3.60 ,$17.99 ,,,
37497,Amiibo,Timmy & Tommy,$4.99 ,,$7.32 ,$1.04 ,$5.19 ,$1.40 ,$6.99 ,,,
35589,Amiibo,Toad,$9.53 ,,$11.50 ,$2.00 ,$9.99 ,$2.40 ,$11.99 ,,,45496892036
36339,Amiibo,Tom Nook,$3.96 ,,$4.45 ,$0.84 ,$4.19 ,$1.20 ,$5.99 ,,,
40511,Amiibo,Urbosa,$17.50 ,,$23.99 ,$3.60 ,$17.99 ,$6.60 ,$21.99 ,,,
35440,Amiibo,Villager,$9.36 ,,$14.32 ,$1.96 ,$9.79 ,$2.40 ,$11.99 ,,,45496891695
37505,Amiibo,Waddle Dee,$5.92 ,,$9.49 ,$1.24 ,$6.19 ,$1.60 ,$7.99 ,,,
37518,Amiibo,Waluigi,$9.99 ,,$10.44 ,$2.00 ,$9.99 ,$2.40 ,$11.99 ,,,
35592,Amiibo,Wario,$12.42 ,,$17.52 ,$2.60 ,$12.99 ,$3.20 ,$15.99 ,,,45496892104
37519,Amiibo,Wario - Super Mario,$18.72 ,,$24.34 ,$4.00 ,$19.99 ,$7.20 ,$23.99 ,,,45496893019
35441,Amiibo,Wii Fit Trainer,$13.67 ,,$21.66 ,$2.80 ,$13.99 ,$3.40 ,$16.99 ,,,45496891763
37520,Amiibo,Wind Waker 2 Pack,$49.99 ,,$64.99 ,$20.80 ,$51.99 ,$24.40 ,$60.99 ,,,
36176,Amiibo,Yarn Yoshi - Blue,$11.94 ,,$15.80 ,$2.60 ,$12.99 ,$3.20 ,$15.99 ,,,
36177,Amiibo,Yarn Yoshi - Green,$12.46 ,,$17.88 ,$2.60 ,$12.99 ,$3.20 ,$15.99 ,,,
36178,Amiibo,"Yarn Yoshi - Mega, Green",$66.27 ,,$79.99 ,$28.00 ,$69.99 ,$32.40 ,$80.99 ,,,
36175,Amiibo,Yarn Yoshi - Pink,$11.00 ,,$14.99 ,$2.40 ,$11.99 ,$3.00 ,$14.99 ,,,
35442,Amiibo,Yoshi,$13.32 ,,$20.46 ,$2.80 ,$13.99 ,$3.40 ,$16.99 ,,,45496891732
35588,Amiibo,Yoshi - Super Mario,$12.00 ,,$17.20 ,$2.60 ,$12.99 ,$3.20 ,$15.99 ,,,45496892029
37523,Amiibo,Zelda - Breath of Wild,$15.50 ,,$20.70 ,$3.20 ,$15.99 ,$3.80 ,$18.99 ,,,
15293,Atari 2600,007 James Bond,$14.99 ,$48.69 ,$72.62 ,$3.20 ,$15.99 ,$20.40 ,$50.99 ,,,
15088,Atari 2600,32 in 1,$16.24 ,$27.00 ,$40.50 ,$3.40 ,$16.99 ,$8.40 ,$27.99 ,,,
15087,Atari 2600,3D Tic-Tac-Toe,$4.83 ,$16.15 ,$29.94 ,$1.02 ,$5.09 ,$3.40 ,$16.99 ,,,14633045260
50777,Atari 2600,3D Tic-Tac-Toe [Tele Games],,,,,,,,,,
15094,Atari 2600,Adventure,$16.58 ,$45.09 ,$92.80 ,$3.40 ,$16.99 ,$18.80 ,$46.99 ,,,14633106022
50778,Atari 2600,Adventure [Tele Games],,,,,,,,,,
15095,Atari 2600,Adventures of Tron,$7.74 ,$17.31 ,$28.36 ,$1.62 ,$8.09 ,$3.60 ,$17.99 ,,,
17640,Atari 2600,Air Raid,"$2,933.83 ","$33,433.30 ",,"$1,232.40 ","$3,080.99 ","$14,042.00 ","$35,104.99 ",,,
15097,Atari 2600,Air Raiders,$3.80 ,$7.63 ,$9.48 ,$0.80 ,$3.99 ,$1.60 ,$7.99 ,,,300000861
15098,Atari 2600,Air-Sea Battle,$3.46 ,$8.68 ,$11.77 ,,$3.59 ,$1.80 ,$9.09 ,,,
15096,Atari 2600,Airlock,$4.17 ,$10.90 ,$16.69 ,$0.88 ,$4.39 ,$2.20 ,$10.99 ,,,67683002578
15099,Atari 2600,Alien,$15.67 ,$42.01 ,$51.76 ,$3.20 ,$15.99 ,$17.60 ,$43.99 ,,,30083307130
32705,Atari 2600,Alien [Xante],,,,,,,,,,
15100,Atari 2600,Alien's Return,$9.07 ,$24.49 ,$36.28 ,$1.90 ,$9.49 ,$7.80 ,$25.99 ,,,
15101,Atari 2600,Alpha Beam with Ernie,$7.69 ,$12.73 ,$17.99 ,$1.62 ,$8.09 ,$2.60 ,$12.99 ,,,77000261038
15102,Atari 2600,Amidar,$4.39 ,$10.05 ,$27.59 ,$0.92 ,$4.59 ,$2.20 ,$10.99 ,,,
21025,Atari 2600,Arcade Golf,$6.51 ,$18.90 ,$26.04 ,$1.36 ,$6.79 ,$4.00 ,$19.99 ,,,
33647,Atari 2600,Arcade Pinball,$5.06 ,$13.55 ,$20.15 ,$1.06 ,$5.29 ,$2.80 ,$13.99 ,,,
49647,Atari 2600,Arcadia Supercharger,$49.99 ,$285.00 ,$285.00 ,$20.80 ,$51.99 ,$119.60 ,$298.99 ,,,
15103,Atari 2600,Armor Ambush,$2.47 ,$7.43 ,$10.00 ,,$2.59 ,$1.60 ,$7.79 ,,,
15107,Atari 2600,Artillery Duel,$10.21 ,$27.00 ,$75.41 ,$2.20 ,$10.99 ,$8.40 ,$27.99 ,,,
15104,Atari 2600,Artillery Duel & Chuck Norris Superkicks,$10.56 ,$39.95 ,$56.83 ,$2.20 ,$10.99 ,$16.80 ,$41.99 ,,,
15106,Atari 2600,Artillery Duel & Spike's Peak,$11.23 ,$22.02 ,$33.03 ,$2.40 ,$11.99 ,$6.90 ,$22.99 ,,,
15105,Atari 2600,Artillery Duel/Ghost Manor,$20.51 ,$95.90 ,$143.85 ,$6.60 ,$21.99 ,$40.40 ,$100.99 ,,,
15108,Atari 2600,Assault,$69.57 ,$178.50 ,$267.75 ,$29.20 ,$72.99 ,$74.80 ,$186.99 ,,,
15109,Atari 2600,Asterix,$41.00 ,$110.67 ,$166.00 ,$17.20 ,$42.99 ,$46.40 ,$115.99 ,,,
15110,Atari 2600,Asteroids,$3.42 ,$6.46 ,$13.62 ,,$3.59 ,$1.40 ,$6.79 ,,,121828002
50779,Atari 2600,Asteroids [Tele Games],,,,,,,,,,
15111,Atari 2600,Astroblast,$2.42 ,$6.97 ,$9.19 ,,$2.49 ,$1.50 ,$7.29 ,,,
40412,Atari 2600,Atari 2600 Controller,$13.00 ,$35.00 ,$52.00 ,$2.80 ,$13.99 ,$14.80 ,$36.99 ,,,
40411,Atari 2600,Atari 2600 Jr System,$63.83 ,$172.32 ,$258.48 ,$26.80 ,$66.99 ,$72.40 ,$180.99 ,,,
40413,Atari 2600,Atari 2600 Paddle Controller Set,$16.98 ,$52.29 ,$78.44 ,$3.60 ,$17.99 ,$22.00 ,$54.99 ,,,
19987,Atari 2600,Atari 2600 System,$38.53 ,$129.00 ,$155.99 ,$16.00 ,$39.99 ,$54.00 ,$134.99 ,,,32700913564
15112,Atari 2600,Atari Video Cube,$16.10 ,$60.68 ,$110.51 ,$3.40 ,$16.99 ,$25.60 ,$63.99 ,,,
31663,Atari 2600,Atari XEGS System,$60.99 ,$164.99 ,,$25.60 ,$63.99 ,$69.20 ,$172.99 ,,,
15113,Atari 2600,Atlantis,$5.03 ,$13.51 ,$29.21 ,$1.06 ,$5.29 ,$2.80 ,$13.99 ,,,39471907013
19248,Atari 2600,Atlantis II,$820.86 ,,,$344.80 ,$861.99 ,$431.60 ,"$1,078.99 ",,,
15114,Atari 2600,BASIC Programming,$8.98 ,$30.30 ,$44.99 ,$1.88 ,$9.39 ,$9.60 ,$31.99 ,,,
15115,Atari 2600,BMX Airmaster,$7.68 ,$14.68 ,$17.13 ,$1.62 ,$8.09 ,$3.00 ,$14.99 ,,,
33276,Atari 2600,BMX Airmaster [Atari],$262.21 ,$262.21 ,$262.21 ,$110.00 ,$274.99 ,$110.00 ,$274.99 ,,,
15116,Atari 2600,Bachelor Party,$49.76 ,$52.78 ,$77.01 ,$20.80 ,$51.99 ,$22.00 ,$54.99 ,,,
50164,Atari 2600,Bachelor Party & Gigolo,$87.00 ,$91.00 ,$214.83 ,$36.40 ,$90.99 ,$38.40 ,$95.99 ,,,
15117,Atari 2600,Bachelorette Party/Burning Desire,$65.72 ,$127.22 ,$156.00 ,$27.60 ,$68.99 ,$53.60 ,$133.99 ,,,
15118,Atari 2600,Backgammon,$6.61 ,$9.90 ,$10.33 ,$1.38 ,$6.89 ,$2.00 ,$9.99 ,,,
50780,Atari 2600,Backgammon [Tele Games],,,,,,,,,,
15119,Atari 2600,Bank Heist,$15.62 ,$27.21 ,$62.55 ,$3.20 ,$15.99 ,$8.70 ,$28.99 ,,,
15120,Atari 2600,Barnstorming,$5.62 ,$10.39 ,$24.99 ,$1.18 ,$5.89 ,$2.20 ,$10.99 ,,,
21283,Atari 2600,Baseball,$3.37 ,$9.99 ,$17.49 ,,$3.49 ,$2.00 ,$9.99 ,,,
15121,Atari 2600,Basic Math,$12.67 ,$96.20 ,$127.90 ,$2.60 ,$12.99 ,$40.40 ,$100.99 ,,,
15122,Atari 2600,Basketball,$4.14 ,$7.99 ,$12.68 ,$0.88 ,$4.39 ,$1.70 ,$8.39 ,,,
50781,Atari 2600,Basketball [Tele Games],$2.95 ,$7.97 ,$11.80 ,,$3.09 ,$1.70 ,$8.39 ,,,
15123,Atari 2600,Battlezone,$4.67 ,$9.60 ,$11.00 ,$0.98 ,$4.89 ,$2.00 ,$9.99 ,,,
15124,Atari 2600,Beamrider,$31.50 ,$60.00 ,$119.30 ,$9.90 ,$32.99 ,$25.20 ,$62.99 ,,,
15125,Atari 2600,Beany Bopper,$6.99 ,$48.00 ,$55.00 ,$1.46 ,$7.29 ,$20.00 ,$49.99 ,,,
32706,Atari 2600,Beany Bopper [Xante],$579.00 ,,,$243.20 ,$607.99 ,$304.80 ,$761.99 ,,,
15126,Atari 2600,Beat 'em and Eat 'em,$61.50 ,$68.93 ,$81.88 ,$26.00 ,$64.99 ,$28.80 ,$71.99 ,,,
15313,Atari 2600,Beat 'em and Eat 'em/Lady in Wading,$49.01 ,$80.00 ,$99.95 ,$20.40 ,$50.99 ,$33.60 ,$83.99 ,,,
21159,Atari 2600,Berenstain Bears,$175.98 ,$248.17 ,$308.00 ,$74.00 ,$184.99 ,$104.40 ,$260.99 ,,,
15127,Atari 2600,Bermuda Triangle,$5.78 ,$24.99 ,$28.11 ,$1.22 ,$6.09 ,$7.80 ,$25.99 ,,,
15128,Atari 2600,Berzerk,$4.79 ,$9.98 ,$25.99 ,$1.00 ,$4.99 ,$2.00 ,$9.99 ,,,
50782,Atari 2600,Berzerk [Tele Games],$6.27 ,$16.94 ,$25.41 ,$1.32 ,$6.59 ,$3.60 ,$17.99 ,,,
15129,Atari 2600,Big Bird's Egg Catch,$4.79 ,$13.36 ,$19.99 ,$1.00 ,$4.99 ,$2.80 ,$13.99 ,,,11545492168
33277,Atari 2600,Birthday Mania,,,,,,,,,,
15130,Atari 2600,Blackjack,$4.51 ,$15.00 ,$18.01 ,$0.94 ,$4.69 ,$3.20 ,$15.99 ,,,
50783,Atari 2600,Blackjack [Tele Games],,,,,,,,,,
15131,Atari 2600,Blue Print,$4.21 ,$17.99 ,$20.96 ,$0.88 ,$4.39 ,$3.80 ,$18.99 ,,,26262800301
15132,Atari 2600,Bobby Is Going Home,$7.40 ,$19.95 ,$29.69 ,$1.56 ,$7.79 ,$6.30 ,$20.99 ,,,
15133,Atari 2600,Boing!,$62.81 ,$159.98 ,$197.77 ,$26.40 ,$65.99 ,$67.20 ,$167.99 ,,,
15134,Atari 2600,Bowling,$3.13 ,$7.99 ,$16.00 ,,$3.29 ,$1.70 ,$8.39 ,,,
50784,Atari 2600,Bowling [Tele Games],,,,,,,,,,
